Краснодар,974319
Тюмень,828575
Саратов,818383
Тольятти,685619
Ижевск,645183
Барнаул,627789
Ульяновск,622868
Иркутск,617249
Хабаровск,613480
Махачкала,603614
Владивосток,601270
Ярославль,593958
Оренбург,572308
Томск,570776
Кемерово,548177
Новокузнецк,539863
Рязань,529401
Набережные Челны,528366
Киров,523543
Севастополь,522057
Астрахань,518695
Балашиха,518260
Пенза,509513
